"","loc_tag","date","lat","long","PM1.0_CF1_ug/m3","PM2.5_CF1_ug/m3","PM10.0_CF1_ug/m3","UptimeMinutes","RSSI_dbm","Temperature_F","Humidity_%","PM2.5_ATM_ug/m3","X11",">=0.3um/dl",">=0.5um/dl",">1.0um/dl",">=2.5um/dl",">=5.0um/dl",">=10.0um/dl","PM1.0_ATM_ug/m3","PM10_ATM_ug/m3","month","day"
"1","36th & SE Woodward",2020-09-01,45.501722,-122.626231,2.63656944444444,3.56204166666667,3.74465277777778,11892,-70.2180555555556,77.4208333333333,44.3555555555556,3.56204166666667,NA,609.060111111111,178.358027777778,21.2553888888889,1.13769444444444,0.227847222222222,0.0911388888888889,2.63654166666667,3.74465277777778,"Sep",1
"2","36th & SE Woodward",2020-09-02,45.501722,-122.626231,1.88281944444444,2.61154166666667,2.76468055555556,13332,-70.9013888888889,83.45,42.5486111111111,2.61088888888889,NA,487.534277777778,142.117736111111,16.5986111111111,1.01722222222222,0.194666666666667,0.0762361111111111,1.882375,2.76468055555556,"Sep",2
"3","36th & SE Woodward",2020-09-03,45.501722,-122.626231,1.16652777777778,1.73356944444444,1.88736111111111,14772,-77.6541666666667,83.7277777777778,42.4791666666667,1.73356944444444,NA,371.577,107.663569444444,12.6207083333333,0.917930555555556,0.199,0.0819861111111111,1.16651388888889,1.88736111111111,"Sep",3
"4","36th & SE Woodward",2020-09-04,45.501722,-122.626231,4.521375,6.48433333333333,6.81279166666667,16212,-73.1680555555556,84.0902777777778,37.0902777777778,6.48116666666667,NA,939.574305555556,275.220402777778,40.3201388888889,2.62883333333333,0.410569444444444,0.154722222222222,4.51855555555556,6.81266666666667,"Sep",4
"5","36th & SE Woodward",2020-09-05,45.501722,-122.626231,9.13586111111111,15.2814444444444,16.146375,17652,-75.7319444444445,75.9347222222222,45.2388888888889,15.0944583333333,NA,1676.98619444444,501.990222222222,104.178916666667,9.26738888888889,1.00765277777778,0.332,9.02736111111111,16.0677638888889,"Sep",5
"6","36th & SE Woodward",2020-09-06,45.501722,-122.626231,12.2757083333333,20.1264305555556,21.1187361111111,19092,-75.3916666666667,76.4541666666667,47.8125,19.5063888888889,NA,2175.25004166667,649.553222222222,131.604527777778,11.754125,1.14011111111111,0.370902777777778,11.9120555555556,20.7678194444444,"Sep",6
"7","36th & SE Woodward",2020-09-07,45.501722,-122.626231,7.520875,10.7349305555556,11.252625,20532,-72.1597222222222,81.6486111111111,40.7458333333333,9.71083333333333,NA,1406.76115277778,415.956527777778,65.7964166666667,4.38291666666667,0.641944444444444,0.220055555555556,6.78423611111111,10.4225416666667,"Sep",7
"8","36th & SE Woodward",2020-09-08,45.501722,-122.626231,34.9879027777778,51.6975138888889,55.1107361111111,2855.25416666667,-75.35,78.5888888888889,14.7569444444444,35.6248888888889,NA,5783.29772222222,1739.39840277778,314.747097222222,28.0113472222222,4.16109722222222,1.44991666666667,24.0815694444444,38.34125,"Sep",8
"9","36th & SE Woodward",2020-09-09,45.501722,-122.626231,18.7601944444444,27.641875,28.8937777777778,2006,-65.2166666666667,81.2472222222222,12.6166666666667,23.023125,NA,3244.36993055556,966.223541666667,163.109347222222,14.4672083333333,1.506125,0.486930555555556,15.4517916666667,26.8173888888889,"Sep",9
"10","36th & SE Woodward",2020-09-10,45.501722,-122.626231,82.6352083333333,157.123277777778,172.287347222222,3446,-67.0847222222222,81.5791666666667,19.5763888888889,109.206625,NA,13764.6254242003,4224.73445062587,1167.96990264256,139.360542420028,18.0038386648122,5.02938803894298,57.9266898470097,122.109582753825,"Sep",10
"11","36th & SE Woodward",2020-09-11,45.501722,-122.626231,225.598583333333,556.413638888889,664.655777777778,4886,-70.2777777777778,68.0333333333333,44.9194444444444,370.099805555556,NA,37458.45025,11731.6805972222,4374.74852777778,748.973277777778,124.662652777778,36.4855833333333,149.609694444444,442.432555555556,"Sep",11
"12","36th & SE Woodward",2020-09-12,45.501722,-122.626231,189.035034770515,448.189360222531,556.812294853964,6325,-68.9374130737135,64.2781641168289,58.4979137691238,297.893922114047,NA,30642.0182638889,9547.09190277778,3397.72530555556,616.329152777778,124.950083333333,39.863125,125.130763888889,370.251722222222,"Sep",12
"13","36th & SE Woodward",2020-09-13,45.501722,-122.626231,265.379348127601,782.060610263523,1146.77947295423,7765,-73.005547850208,62.5963938973648,61.9833564493759,520.483841886269,NA,44752.7574305556,14211.1523333333,6345.34155555556,1507.08079166667,420.282305555556,163.988638888889,176.042652777778,763.693902777778,"Sep",13
"14","36th & SE Woodward",2020-09-14,45.501722,-122.626231,239.277593880389,697.542350486787,1019.39949930459,9205,-71.1863699582754,67.6689847009736,58.5034770514604,464.18826147427,NA,41875.3311111111,13258.6597361111,5838.15958333333,1373.14202777778,385.032625,152.43,158.676194444444,678.798263888889,"Sep",14
"15","36th & SE Woodward",2020-09-15,45.501722,-122.626231,210.795402777778,556.212236111111,758.042861111111,10644,-73.3875,73.6513888888889,53.9041666666667,370.015305555556,NA,37351.7617777778,11732.5982916667,4708.42241666667,977.088611111111,251.437291666667,96.8047777777778,139.726875,504.563236111111,"Sep",15
"16","36th & SE Woodward",2020-09-16,45.501722,-122.626231,177.919625,409.789861111111,510.28475,12084,-66.9055555555556,69.6097222222222,58.0263888888889,272.385833333333,NA,29797.6829722222,9268.11651388889,3222.54294444444,564.522583333333,121.303,41.2579305555556,117.788583333333,339.370430555556,"Sep",16
"17","36th & SE Woodward",2020-09-17,45.501722,-122.626231,189.641888888889,437.201555555556,551.406277777778,13524,-62.4986111111111,70.4361111111111,59.6,290.637666666667,NA,31587.1130555556,9842.88456944444,3453.17759722222,609.307166666667,137.634125,47.747125,125.586541666667,366.773486111111,"Sep",17
"18","36th & SE Woodward",2020-09-18,45.501722,-122.626231,72.8374722222222,151.965236111111,179.072541666667,14964,-69.9902777777778,71.2541666666667,65.9541666666667,101.798013888889,NA,12502.8629583333,3835.67780555556,1155.01863888889,182.914541666667,33.1452777777778,10.4249166666667,49.5624166666667,122.846875,"Sep",18
"19","36th & SE Woodward",2020-09-19,45.501722,-122.626231,5.4175,8.40884722222222,9.05173611111111,16404,-75.1875,69.5236111111111,64.4055555555556,8.40880555555556,NA,1053.81158333333,312.843305555556,56.8350138888889,4.45988888888889,0.749666666666667,0.267027777777778,5.41751388888889,9.05173611111111,"Sep",19
"20","36th & SE Woodward",2020-09-20,45.501722,-122.626231,2.62325,4.17255555555556,4.51723611111111,17844,-74.9180555555556,73.0458333333333,56.4361111111111,4.16997222222222,NA,603.245625,178.265930555556,29.8958194444444,2.37186111111111,0.430833333333333,0.158305555555556,2.62148611111111,4.51630555555556,"Sep",20
"21","36th & SE Woodward",2020-09-21,45.501722,-122.626231,19.6774444444444,30.7177361111111,32.4299722222222,19284,-76.3902777777778,70.0569444444444,56.4833333333333,24.6037638888889,NA,3387.37440277778,1008.773375,187.265805555556,18.1652777777778,2.02094444444444,0.650722222222222,15.7258055555556,27.7868333333333,"Sep",21
"22","36th & SE Woodward",2020-09-22,45.501722,-122.626231,3.34850767085077,5.39030683403068,5.79654114365411,20721,-67.9595536959554,74.1143654114365,51.9372384937238,4.88163179916318,NA,717.431589958159,212.971576011158,37.8861924686192,3.2728870292887,0.504839609483961,0.186094839609484,3.0365690376569,5.31234309623431,"Sep",22
"23","36th & SE Woodward",2020-09-23,45.501722,-122.626231,9.77423131170663,14.8684062059238,15.7439069111425,717,-67.1847672778561,70.4203102961918,56.8772919605078,13.4545698166432,NA,1776.44366713681,527.45047954866,92.4055853314528,8.12430183356841,1.08217207334274,0.358956276445698,8.91115655853315,14.4311706629055,"Sep",23
"24","36th & SE Woodward",2020-09-24,45.501722,-122.626231,0.881027777777778,1.77847222222222,2.35527777777778,2146,-70.5430555555556,68.8666666666667,65.5486111111111,1.77847222222222,NA,308.780472222222,91.0577916666667,16.2603055555556,2.41701388888889,0.757416666666667,0.323472222222222,0.880972222222222,2.35527777777778,"Sep",24
"25","36th & SE Woodward",2020-09-25,45.501722,-122.626231,2.03984722222222,3.47986111111111,4.357875,3586,-72.1291666666667,65.8916666666667,64.9069444444444,3.47986111111111,NA,501.337069444444,148.103388888889,25.5480277777778,3.7015,1.13433333333333,0.511361111111111,2.03977777777778,4.357875,"Sep",25
"26","36th & SE Woodward",2020-09-26,45.501722,-122.626231,1.82106944444444,2.80715277777778,3.14868055555556,5026,-69.8236111111111,66.4805555555556,66.6180555555556,2.80715277777778,NA,457.959125,134.931472222222,19.956875,1.76463888888889,0.442458333333333,0.189069444444444,1.82077777777778,3.14868055555556,"Sep",26
"27","36th & SE Woodward",2020-09-27,45.501722,-122.626231,7.03441666666667,10.39325,11.0519583333333,6466,-70.5958333333333,68.0527777777778,56.2402777777778,10.3910138888889,NA,1279.85858333333,377.285916666667,59.7315416666667,4.81136111111111,0.767597222222222,0.276638888888889,7.030625,11.0517777777778,"Sep",27
"28","36th & SE Woodward",2020-09-28,45.501722,-122.626231,3.38463888888889,4.78333333333333,5.12527777777778,7906,-70.3513888888889,70.475,50.7291666666667,4.77718055555556,NA,723.836847222222,212.567513888889,29.2409166666667,2.17533333333333,0.428611111111111,0.164208333333333,3.38379166666667,5.12323611111111,"Sep",28
"29","36th & SE Woodward",2020-09-29,45.501722,-122.626231,3.36415277777778,4.59580555555556,4.93804166666667,9346,-72.2986111111111,76.0208333333333,39.9444444444444,4.59369444444444,NA,735.298611111111,214.410875,26.164625,1.978125,0.415638888888889,0.158097222222222,3.36154166666667,4.93790277777778,"Sep",29
"30","36th & SE Woodward",2020-09-30,45.501722,-122.626231,9.37644699140401,12.6925071633238,13.3386819484241,1520.20487106017,-73.9068767908309,74.6919770773639,46.2593123209169,12.6856017191977,NA,1705.34229226361,496.998266475645,65.3944126074499,4.81694842406877,0.779011461318052,0.278968481375358,9.36885386819484,13.3386819484241,"Sep",30
"31","36th & SE Woodward",2020-10-01,45.501722,-122.626231,17.9972361111111,27.9878194444444,28.4353472222222,1989,-68.4361111111111,73.5375,55.3972222222222,26.6523194444444,NA,3022.84975,897.679916666667,165.641861111111,14.9795138888889,1.45865277777778,0.462930555555556,17.24625,28.3878888888889,"Oct",1
"32","36th & SE Woodward",2020-10-02,45.501722,-122.626231,23.0390555555556,34.7659027777778,36.0884583333333,3429,-66.8513888888889,72.9805555555556,55.8180555555556,32.4561111111111,NA,3876.86291666667,1149.80248611111,202.208444444444,16.9602777777778,1.51376388888889,0.461152777777778,21.4688194444444,35.9721805555556,"Oct",2
"33","36th & SE Woodward",2020-10-03,45.501722,-122.626231,23.0652361111111,37.7374722222222,39.4514027777778,4869,-69.1930555555556,72.8402777777778,56.8833333333333,34.4048333333333,NA,3905.86425,1168.48218055556,238.888958333333,22.4756944444444,1.94859722222222,0.599277777777778,21.3041111111111,38.7541805555556,"Oct",3
"34","36th & SE Woodward",2020-10-04,45.501722,-122.626231,14.6216527777778,23.7217361111111,24.7183055555556,6309,-75.3125,70.0430555555556,58.1236111111111,23.1964444444444,NA,2523.53697222222,755.65275,156.612041666667,12.7018333333333,1.12933333333333,0.33175,14.3485555555556,24.7032777777778,"Oct",4
"35","36th & SE Woodward",2020-10-05,45.501722,-122.626231,9.95376388888889,17.7139583333333,18.788,7749,-71.6888888888889,68.9166666666667,56.3986111111111,17.7028333333333,NA,1786.733125,537.635013888889,123.976791666667,12.0274722222222,1.18029166666667,0.369847222222222,9.95368055555556,18.788,"Oct",5
"36","36th & SE Woodward",2020-10-06,45.501722,-122.626231,9.99845833333333,16.3511805555556,17.2588055555556,9189,-71.65,70.1236111111111,53.3833333333333,16.3252361111111,NA,1755.87305555556,523.861027777778,106.16625,9.11683333333333,1.02226388888889,0.310125,9.98106944444444,17.2421805555556,"Oct",6
"37","36th & SE Woodward",2020-10-07,45.501722,-122.626231,11.0318888888889,17.2784305555556,18.1347777777778,10629,-70.2819444444444,71.0819444444444,55.6166666666667,17.2221527777778,NA,1961.46894444444,583.620236111111,111.353944444444,8.68311111111111,0.988,0.307138888888889,11.0075138888889,18.1347777777778,"Oct",7
"38","36th & SE Woodward",2020-10-08,45.501722,-122.626231,13.647125,21.6945416666667,22.8690277777778,12069,-70.3361111111111,67.1972222222222,62.3180555555556,20.4292638888889,NA,2353.74419444444,700.528083333333,133.407847222222,12.6383888888889,1.33879166666667,0.444847222222222,12.9017638888889,22.7388055555556,"Oct",8
"39","36th & SE Woodward",2020-10-09,45.501722,-122.626231,10.0166805555556,15.8305,16.6773333333333,13509,-68.6902777777778,69.4805555555556,56.6638888888889,15.8300138888889,NA,1779.85168055556,529.619166666667,100.154138888889,8.07618055555556,0.962638888888889,0.301138888888889,10.0166805555556,16.6773333333333,"Oct",9
"40","36th & SE Woodward",2020-10-10,45.501722,-122.626231,3.57791666666667,6.2725,6.885375,14949,-68.8388888888889,65.1833333333333,65.1694444444445,6.27019444444444,NA,747.719722222222,223.561111111111,46.809875,4.643875,0.704833333333333,0.252944444444444,3.57720833333333,6.88416666666667,"Oct",10
"41","36th & SE Woodward",2020-10-11,45.501722,-122.626231,1.89348611111111,3.14051388888889,3.67416666666667,16389,-69.5083333333333,59.6347222222222,70.2875,3.13823611111111,NA,470.842444444444,138.933180555556,22.6922777777778,2.61418055555556,0.664388888888889,0.290736111111111,1.89294444444444,3.67268055555556,"Oct",11
"42","36th & SE Woodward",2020-10-12,45.501722,-122.626231,0.685897079276773,1.48151599443672,2.00834492350487,17829.8080667594,-69.452016689847,64.3310152990264,65.6689847009736,1.48151599443672,NA,274.539069444444,80.7419305555556,14.1932638888889,2.14413888888889,0.678361111111111,0.298708333333333,0.686180555555556,2.00806944444444,"Oct",12
"43","36th & SE Woodward",2020-10-13,45.501722,-122.626231,2.35624301675978,3.75581005586592,4.35694134078212,19269.5139664804,-71.7276536312849,63.4315642458101,63.5474860335196,3.75437150837989,NA,553.131187150838,162.14375698324,25.326843575419,2.90484636871508,0.72108938547486,0.289511173184358,2.35567039106145,4.35631284916201,"Oct",13
"44","36th & SE Woodward",2020-10-14,45.501722,-122.626231,3.72906944444444,6.69545833333333,8.13966666666667,20709,-68.6805555555556,61.4375,60.9833333333333,6.69454166666667,NA,777.196361111111,230.718236111111,45.0163472222222,6.36801388888889,1.624875,0.695666666666667,3.72880555555556,8.13958333333333,"Oct",14
"45","36th & SE Woodward",2020-10-15,45.501722,-122.626231,9.80801388888889,15.1345972222222,16.3867083333333,22149,-67.9666666666667,58.1277777777778,57.6875,15.1185694444444,NA,1581.01884722222,466.936194444444,80.3141944444444,8.08968055555555,1.29172222222222,0.473305555555556,9.80223611111111,16.3865138888889,"Oct",15
"46","36th & SE Woodward",2020-10-16,45.501722,-122.626231,16.0140833333333,23.4134861111111,24.8437777777778,23589,-68.0611111111111,60.5263888888889,56.1361111111111,22.9792083333333,NA,2530.76673611111,743.812388888889,117.066361111111,11.0188611111111,1.50905555555556,0.521722222222222,15.72325,24.5330694444444,"Oct",16
"47","36th & SE Woodward",2020-10-17,45.501722,-122.626231,5.34097629009763,7.74510460251046,8.24906555090656,25031.690376569,-70.2036262203626,67.1827057182706,56.0083682008368,7.32733612273361,NA,1021.32140864714,299.179888423989,43.6400278940028,3.90513249651325,0.59860529986053,0.221366806136681,5.02188284518828,8.19760111576011,"Oct",17
"48","36th & SE Woodward",2020-10-18,45.501722,-122.626231,10.1464722222222,14.9383611111111,16.132,26469,-69.9763888888889,65.8597222222222,54.7861111111111,14.6710972222222,NA,1786.07763888889,524.800847222222,82.3793888888889,7.80581944444444,1.37731944444444,0.531611111111111,9.96723611111111,16.1211388888889,"Oct",18
"49","36th & SE Woodward",2020-10-19,45.501722,-122.626231,1.71547222222222,2.46680555555556,2.69186111111111,27909,-69.6458333333333,66.1458333333333,61.4805555555556,2.46615277777778,NA,448.994694444444,130.561375,15.5237638888889,1.29370833333333,0.282013888888889,0.105347222222222,1.715125,2.69168055555556,"Oct",19
"50","36th & SE Woodward",2020-10-20,45.501722,-122.626231,4.22195833333333,6.92295833333333,7.79120833333333,29349,-70.3388888888889,62.6680555555556,56.1,6.92216666666667,NA,836.049319444444,246.803138888889,42.4895694444444,4.81541666666667,0.987569444444444,0.387666666666667,4.22180555555556,7.79120833333333,"Oct",20
"51","36th & SE Woodward",2020-10-21,45.501722,-122.626231,1.78720833333333,2.81054166666667,3.23838888888889,30789,-71.4694444444444,60.2972222222222,56.5138888888889,2.81054166666667,NA,451.069694444444,132.335527777778,18.9594444444444,1.99781944444444,0.484708333333333,0.197208333333333,1.787,3.23838888888889,"Oct",21
"52","36th & SE Woodward",2020-10-22,45.501722,-122.626231,11.7897916666667,18.7855138888889,20.5022916666667,32229,-70.7666666666667,52.4375,57.0180555555556,18.7036944444444,NA,1796.44406944444,531.787125,96.5016944444444,11.0328194444444,1.69680555555556,0.594972222222222,11.7350972222222,20.5019583333333,"Oct",22
"53","36th & SE Woodward",2020-10-23,45.501722,-122.626231,13.097625,18.9300138888889,20.2109861111111,33669,-73.6138888888889,50.6444444444444,58.2638888888889,18.9218611111111,NA,1968.64443055556,578.902819444444,89.3484166666667,8.01125,1.24373611111111,0.415347222222222,13.0934027777778,20.2109861111111,"Oct",23
"54","36th & SE Woodward",2020-10-24,45.501722,-122.626231,5.61998611111111,8.19473611111111,8.73858333333333,35109,-73,56.9222222222222,58.8236111111111,7.31626388888889,NA,1038.92356944444,305.961194444444,44.8034444444444,3.99455555555556,0.580430555555556,0.183694444444444,5.09238888888889,7.90004166666667,"Oct",24
"55","36th & SE Woodward",2020-10-25,45.501722,-122.626231,6.36661111111111,9.30108333333333,9.98534722222222,36549,-73.5305555555556,47.1305555555556,33.7333333333333,9.24748611111111,NA,1042.61941666667,306.665708333333,45.5689861111111,3.697625,0.654583333333333,0.215861111111111,6.34204166666667,9.93272222222222,"Oct",25
"56","36th & SE Woodward",2020-10-26,45.501722,-122.626231,9.17240277777778,13.7957638888889,14.7953472222222,37989,-72.1486111111111,47.825,34.2194444444444,13.7918055555556,NA,1426.66855555556,422.021541666667,69.6913055555556,6.19194444444444,0.958111111111111,0.309333333333333,9.17141666666667,14.7942916666667,"Oct",26
"57","36th & SE Woodward",2020-10-27,45.501722,-122.626231,33.36,53.251125,57.9520972222222,39429,-76.2972222222222,49.6972222222222,50.5722222222222,43.8535555555556,NA,4534.26601388889,1343.12455555556,244.630055555556,32.6809861111111,4.26690277777778,1.33959722222222,28.0238333333333,52.9833472222222,"Oct",27
"58","36th & SE Woodward",2020-10-28,45.501722,-122.626231,24.5084027777778,38.1947222222222,41.0756805555556,40869,-75.6722222222222,54.525,58.3222222222222,32.9929305555556,NA,3540.35309722222,1047.30623611111,184.252069444444,21.9945138888889,2.77701388888889,0.901097222222222,21.3077083333333,38.4698055555556,"Oct",28
"59","36th & SE Woodward",2020-10-29,45.501722,-122.626231,15.4759357541899,23.2712430167598,24.6541759776536,42311.6759776536,-74.6061452513967,58.5712290502793,61.4608938547486,21.7685754189944,NA,2474.37540502793,730.182360335196,123.185991620112,11.520782122905,1.43170391061453,0.474022346368715,14.4605586592179,24.0607681564246,"Oct",29
"60","36th & SE Woodward",2020-10-30,45.501722,-122.626231,24.286842837274,38.928942976356,41.4810709318498,43748.0222531293,-74.2614742698192,57.3824756606398,64.9165507649513,31.243685674548,NA,3665.72741307371,1089.79969401947,206.358817802503,23.2490681502086,2.58356050069541,0.818803894297636,19.6201529902643,36.4545201668985,"Oct",30
"61","36th & SE Woodward",2020-10-31,45.501722,-122.626231,15.2942916666667,23.6126388888889,24.6595555555556,45189,-75.4486111111111,53.8527777777778,58.4291666666667,21.6032361111111,NA,2205.78295833333,651.033708333333,112.784375,13.1671111111111,2.09301388888889,0.760430555555556,13.9392777777778,24.5923194444444,"Oct",31
"62","36th & SE Woodward",2020-11-01,45.501722,-122.626231,15.9607777777778,23.6413472222222,25.3622777777778,46629,-72.3611111111111,56.0472222222222,55.6055555555556,21.8389861111111,NA,2467.89556944444,724.661097222222,114.221236111111,12.0586666666667,1.75405555555556,0.643722222222222,14.6427361111111,24.8969861111111,"Nov",1
"63","36th & SE Woodward",2020-11-02,45.501722,-122.626231,25.4451388888889,38.6597361111111,41.3730555555556,19444.7361111111,-76.3361111111111,57.0416666666667,51.3222222222222,33.9286805555556,NA,3741.566625,1103.831375,184.096569444444,21.1125138888889,2.68069444444444,0.895944444444444,22.4412083333333,39.6464444444444,"Nov",2
"64","36th & SE Woodward",2020-11-03,45.501722,-122.626231,43.2769583333333,66.4049583333333,70.9990694444444,1580,-76.2222222222222,54.6208333333333,65.9666666666667,50.3219027777778,NA,6254.94005555556,1852.47238888889,322.173583333333,37.9130138888889,4.56959722222222,1.40775,32.8144166666667,58.9593333333333,"Nov",3
"65","36th & SE Woodward",2020-11-04,45.501722,-122.626231,3.88831944444444,5.58488888888889,5.90977777777778,3020,-78.1361111111111,66.2208333333333,68.3458333333333,5.48661111111111,NA,777.957097222222,227.895277777778,32.1734583333333,2.51559722222222,0.376555555555556,0.137513888888889,3.80615277777778,5.90616666666667,"Nov",4
"66","36th & SE Woodward",2020-11-05,45.501722,-122.626231,2.25394444444444,3.62473611111111,4.33569444444444,4460,-78.7138888888889,64.7305555555556,65.5291666666667,3.62459722222222,NA,534.845833333333,157.350638888889,25.3238055555556,3.16977777777778,0.886736111111111,0.389277777777778,2.25375,4.33569444444444,"Nov",5
"67","36th & SE Woodward",2020-11-06,45.501722,-122.626231,6.92555555555556,10.6120277777778,11.2744861111111,5900,-80.0347222222222,55.3013888888889,71.8625,10.6107083333333,NA,1205.3709596662,356.48702364395,60.76,4.92529902642559,0.694075104311544,0.243337969401947,6.92993045897079,11.2832823365786,"Nov",6
"68","36th & SE Woodward",2020-11-07,45.501722,-122.626231,11.9725,17.5559861111111,18.9205694444444,7340,-79.2152777777778,47.8527777777778,67.8097222222222,17.545625,NA,1793.19230555556,527.091847222222,83.11225,7.91111111111111,1.33058333333333,0.491763888888889,11.9653611111111,18.9205694444444,"Nov",7
"69","36th & SE Woodward",2020-11-08,45.501722,-122.626231,6.41158333333333,9.26143055555556,10.0232916666667,8780,-75.0208333333333,45.9583333333333,59.0666666666667,9.25805555555556,NA,1052.61576388889,308.771444444444,44.4022361111111,3.92502777777778,0.743152777777778,0.278125,6.41002777777778,10.0218472222222,"Nov",8
"70","36th & SE Woodward",2020-11-09,45.501722,-122.626231,48.1030458970793,75.2255354659249,82.1820445062587,10219.0723226704,-74.7997218358832,42.7371349095967,62.2684283727399,56.3971349095967,NA,6180.72137691238,1831.35944367177,326.96331015299,43.4309040333797,6.18502086230876,1.9413073713491,36.1493045897079,66.4711682892907,"Nov",9
"71","36th & SE Woodward",2020-11-10,45.501722,-122.626231,12.1971805555556,17.9626111111111,19.2395555555556,11660,-76.8666666666667,50.1958333333333,63.9041666666667,17.3493194444444,NA,1879.11,552.120208333333,84.7803611111111,8.48193055555556,1.27533333333333,0.452097222222222,11.7873055555556,19.2154027777778,"Nov",10
"72","36th & SE Woodward",2020-11-11,45.501722,-122.626231,12.4895972222222,17.8791111111111,19.2011111111111,13100,-76.5027777777778,52.3333333333333,63.8708333333333,17.878625,NA,1955.61002777778,573.0055,85.2200138888889,7.92402777777778,1.35719444444444,0.50475,12.4894166666667,19.2011111111111,"Nov",11
"73","36th & SE Woodward",2020-11-12,45.501722,-122.626231,36.4905138888889,55.5315138888889,59.2878611111111,14540,-73.8722222222222,47.8708333333333,61.5277777777778,46.1384444444444,NA,5104.32040277778,1508.41058333333,255.366986111111,29.7475833333333,3.54759722222222,1.13593055555556,30.2063611111111,54.9125138888889,"Nov",12
"74","36th & SE Woodward",2020-11-13,45.501722,-122.626231,10.3194397759104,14.7078991596639,15.5663305322129,15976.4565826331,-77.1792717086835,52.375350140056,68.4229691876751,13.3951120448179,NA,1638.57467132867,479.373342657343,67.945972027972,6.66735664335664,0.888097902097902,0.294335664335664,9.25513286713287,15.078951048951,"Nov",13
"75","36th & SE Woodward",2020-11-14,45.501722,-122.626231,5.23429166666667,7.83305555555556,8.69930555555556,17420,-73.7583333333333,48.8722222222222,71.2125,7.83305555555556,NA,923.244013888889,270.598888888889,40.3718333333333,4.02554166666667,0.878138888888889,0.351583333333333,5.23429166666667,8.69930555555556,"Nov",14
"76","36th & SE Woodward",2020-11-15,45.501722,-122.626231,2.32104166666667,3.77672222222222,4.42515277777778,18860,-73.8652777777778,54.975,71.1777777777778,3.77451388888889,NA,527.713708333333,154.896930555556,24.6672361111111,2.98876388888889,0.774111111111111,0.316875,2.32031944444444,4.42436111111111,"Nov",15
"77","36th & SE Woodward",2020-11-16,45.501722,-122.626231,13.9857777777778,21.4099722222222,23.1613888888889,20300,-72.4055555555556,54.3916666666667,70.9805555555556,18.761125,NA,2190.24066666667,646.637527777778,108.906319444444,12.3885,1.84093055555556,0.655194444444444,12.2096111111111,21.9597638888889,"Nov",16
"78","36th & SE Woodward",2020-11-17,45.501722,-122.626231,4.25813888888889,6.10486111111111,6.55986111111111,21740,-74.1652777777778,56.9402777777778,64.5972222222222,6.09994444444444,NA,838.027791666667,245.216041666667,34.119125,2.74636111111111,0.502055555555556,0.177027777777778,4.25493055555556,6.55880555555556,"Nov",17
"79","36th & SE Woodward",2020-11-18,45.501722,-122.626231,2.04451388888889,3.23130555555556,3.711375,23180,-69.975,53.1958333333333,69.2930555555556,3.23130555555556,NA,497.666402777778,145.457430555556,19.7488611111111,2.11240277777778,0.523819444444444,0.205694444444444,2.0445,3.711375,"Nov",18
"80","36th & SE Woodward",2020-11-19,45.501722,-122.626231,1.537375,2.26469444444444,2.50045833333333,24620,-71.3277777777778,50.4625,70.6763888888889,2.26469444444444,NA,417.371180555556,120.400694444444,13.1909444444444,1.20284722222222,0.257958333333333,0.0978611111111111,1.53716666666667,2.50045833333333,"Nov",19
"81","36th & SE Woodward",2020-11-20,45.501722,-122.626231,17.5158611111111,25.0552361111111,26.602125,26060,-70.8097222222222,49.7944444444444,65.0666666666667,24.8030972222222,NA,2589.80609722222,759.102486111111,113.336305555556,10.701125,1.52094444444444,0.516277777777778,17.2776111111111,26.5925277777778,"Nov",20
"82","36th & SE Woodward",2020-11-21,45.501722,-122.626231,20.4723365785814,34.8438942976356,37.8400695410292,27500.8219749652,-73.0751043115438,47.4033379694019,67.970792767733,32.6787204450626,NA,2974.65647222222,886.206916666667,180.021111111111,23.5849166666667,2.86177777777778,0.929902777777778,19.5803611111111,37.3175,"Nov",21
"83","36th & SE Woodward",2020-11-22,45.501722,-122.626231,24.3520138888889,44.6504027777778,49.5707916666667,28940,-70.4125,44.8069444444444,68.4305555555556,40.8314166666667,NA,3430.51375,1027.05775,229.169458333333,36.1524166666667,4.56055555555556,1.445125,23.03625,48.1286666666667,"Nov",22
"84","36th & SE Woodward",2020-11-23,45.501722,-122.626231,16.4337222222222,26.6546805555556,28.8154305555556,30380,-67.5,50.4833333333333,67.7638888888889,23.6642222222222,NA,2432.99809722222,722.048527777778,134.479944444444,16.8183194444444,2.10888888888889,0.702819444444444,14.7786805555556,27.6560833333333,"Nov",23
"85","36th & SE Woodward",2020-11-24,45.501722,-122.626231,10.6927083333333,16.1026666666667,17.6141527777778,31820,-69.0777777777778,51.075,63.7458333333333,16.0319722222222,NA,1690.907625,497.771805555556,81.2742638888889,8.54741666666667,1.54823611111111,0.546708333333333,10.6533888888889,17.5922361111111,"Nov",24
"86","36th & SE Woodward",2020-11-25,45.501722,-122.626231,6.3749930264993,9.2634170153417,9.96347280334728,33262.7740585774,-70.9232914923292,50.6094839609484,70.1366806136681,9.26004184100418,NA,1097.04509065551,322.469986052999,46.6350767085077,3.93040446304045,0.696513249651325,0.247489539748954,6.371589958159,9.96347280334728,"Nov",25
